CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;COD_CLIENTE;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
1;2279004888;793261;FARMAX DISTRIBUIDORA S.A;88597;88597,0;FARMACIA NOGUEIRA E TELES;CE;1205,07;
1;1116035878;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;96792;85058,0;DROGARIA MELGACO ALBUQUERQUE LTDA;CE;1018,65;
1;6570047080;791794;CREMER S.A;127734;127734,0;GEIZA PEREIRA ALVES ME;CE;589,67;
1;131069586;65455;MERCK S/A CD;124166;124166,0;FARMACIA AMIGA DO TRABALHADOR BURITI LTDA  EPP;CE;1166,4;
1;477053609;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);134878;134878,0;FARMACIA SAO BENEDITO LTDA;CE;553,86;
1;1075053458;794919;EMS S/A;127575;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;1333,02;
5;2577000570;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;119696;93814,0;CELLA E CELLA DROGARIAS LTDA;MA;1014,8;
1;89095654;794468;CELLERA CONSUMO LTDA (ES);129511;129511,0;REALPHARMA LTDA*;CE;1124,4;
1;400293540;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80349;80349,0;FARMACIA VITORIA LTDA;CE;1162,91;
7;1466007912;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;123813;10663,0;JCS FARMACIA LTDA;BA;1276,0;
7;1466013189;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;10247;10663,0;JCS FARMACIA EIRELI;BA;637,8;
1;1075052957;30791;LABORATORIO TEUTO BRASILEIRO S/A;97512;97512,0;R M DE LIMA FARMACIA;CE;668,11;
3;1324008170;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;87753;80467,0;T H FEITOSA 2 PRODUTOS FARMACEUTICOS;CE;9627,12;
2;358059730;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;92436;92436,0;RAQUEL LIRA DE ASSIS ME;PI;892,87;
3;1324008194;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;92416;80467,0;FL FEITOSA 4 PRODUTOS FARMACEUTICOS LTDA;CE;479,84;
2;2109006824;789228;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);118828;118828,0;ERIC NICOLAS CASTRO SILVA & CIA LTDA;PI;4922,25;
9;2557000345;789423;KLEY HERTZ DISTRIBUIDORA LTDA;136089;136089,0;FARMACIA SAO FRANCISCO LTDA;PE;167,5;
3;1344007856;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;80488;80488,0;DROGA JACK COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;3922,76;
2;2308004669;789603;SOFTYS BRASIL LTDA;63185;63185,0;M J L MARTINS & CIA LTDA EPP;PI;15841,6;
1;559030721;33766;CIFARMA CIENTIFICA FARMACEUTICA LTDA;95201;95201,0;DROGARIA FAMILIA BOM PRECO LTD;CE;799,08;
3;1381007505;789603;SOFTYS BRASIL LTDA;123829;123829,0;R DA SILVA VIEIRA  ME;CE;7937,88;
3;890013835;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;95807;95807,0;FARMACIA DR NAHIN LTDA;CE;3311,04;
7;2317000548;789423;KLEY HERTZ DISTRIBUIDORA LTDA;11103;3958,0;FARMACIAS HELIRENE LTDA;BA;542,34;
1;2279004713;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;131180;131180,0;FARMACIA FARMA FORTE LTDA;CE;893,33;
9;2183023877;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;102106;102104,0;OSIEL BARBOZA DA SILVA FARMACIA;PE;667,8;
7;1259027217;794468;CELLERA CONSUMO LTDA (ES);3854;8018,0;FARMACIA FIGUEIREDO LTDA;BA;597,31;
1;559030761;793261;FARMAX DISTRIBUIDORA S.A;120218;120218,0;SILVANI E GEOMAR LTDA;CE;2081,21;
9;2541004763;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;136418;102068,0;REDE IDEIA FARMA LTDA;PE;2187,51;
1;477053321;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;84079;84079,0;J.S NEGREIROS DE QUEIROZ;CE;1000,25;
9;2548000271;789423;KLEY HERTZ DISTRIBUIDORA LTDA;102068;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;895,87;
7;1259027173;792019;TORRENT DO BRASIL LTDA;3841;3843,0;DROGARIA SILVA ROCHA LTDA LJ 02;BA;589,32;
1;42119560;793261;FARMAX DISTRIBUIDORA S.A;129748;86705,0;FARMACIA DA ECONOMIA NACIONAL LTDA;CE;3455,47;
7;2685000492;793261;FARMAX DISTRIBUIDORA S.A;11009;7352,0;R GOMES DA SILVA SALDANHA EIRELI;BA;513,15;
3;2651001447;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;135697;135697,0;AMPARO FARMA LTDA;CE;385,37;
1;483086969;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;89527;89527,0;LIF LIND FARMA LTDA;CE;312,02;
3;890013869;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;84005;84005,0;BUENO EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;1763,64;
3;2081003384;77800;ESSITY DO BRASIL INDUSTRIA E COMERCIO LTDA;93120;93120,0;J. T. BRASIL DE SOUSA JUNIOR ME;CE;2453,2;
7;2494004971;47252;HYPERA S.A;3266;3266,0;DROGARIA MULTIFARMA E LAB MULTILABE LTDA;BA;515,82;515,82
1;2381000168;789423;KLEY HERTZ DISTRIBUIDORA LTDA;80670;80670,0;CENTRAL FARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;510,88;
7;2405003578;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;8611;8159,0;C & C DROGARIA LTDA;BA;227,77;
2;2199022072;47252;HYPERA S.A;131893;131893,0;L T B B DA SILVA;PI;376,41;
3;14024073;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;80856;86926,0;FARMACIA INGAZEIRAS LTDA FL 03;CE;18239,54;
5;2687000710;31267;MEDQUIMICA IND FARMACEUTICA S.;92532;92923,0;SOARES DROGARIA LTDA ME;MA;2885,31;
3;14024085;789112;MILI SA;127810;86926,0;FARMACIAS FERNANDES LTDA FL 07;CE;4923,16;
5;353048978;33928;GEOLAB IND FARMACEUTICA S/A;93617;64955,0;E S F DE MESQUITA  LTDA;MA;2385,05;
2;2696000919;789603;SOFTYS BRASIL LTDA;56030;56081,0;TRIMARAM MEDICAMENTOS FILIAL;PI;3148,86;
2;2118014246;789603;SOFTYS BRASIL LTDA;125464;125464,0;KAROLINE BEATRIZ DOS S LIMA;PI;320,81;
7;2659000770;796144;BRACELL PAPEIS NORDESTE LTDA;125937;11245,0;WKJ DISTRIBUIDORA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;BA;5181,6;
1;131069309;794223;FALCON DISTRIBUICAO ARMAZENAMENTO E TRANSPORTES SA - ONTEX;104017;91357,0;J I ARAUJO MEDICAMENTOS;CE;6079,96;
1;559030823;47252;HYPERA S.A;81368;81368,0;J ROSENDO E CIA LTDA;CE;1913,87;
3;1501004051;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;92523;92523,0;FARMACIA E DROGARIA DE MEDICAMENTOS M H LTDA - ME;CE;488,46;
3;443041530;789603;SOFTYS BRASIL LTDA;96688;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;6166,76;
7;2652001448;789603;SOFTYS BRASIL LTDA;10028;4695,0;CAVALCANTE & PIRES LTDA - EPP;BA;2579,1;
2;631000718;789603;SOFTYS BRASIL LTDA;130648;63894,0;R. P. ELVAS & DIOGENES LTDA;PI;1827,88;
7;2496004893;31267;MEDQUIMICA IND FARMACEUTICA S.;2471;2471,0;P H R DROGARIA LTDA ME;BA;5719,45;
7;1939013156;31267;MEDQUIMICA IND FARMACEUTICA S.;615;615,0;CERQUEIRA E CERQUEIRA P.F LTDA;BA;281,96;
9;2647002157;47252;HYPERA S.A;125017;79384,0;JOSE ANDELSON PRIMO LEITE EIRELI EPP;PE;202,02;
7;2457001050;789603;SOFTYS BRASIL LTDA;127798;127798,0;HMIX COMERCIO E ATACADO LTDA;BA;19499,42;
3;443041579;789603;SOFTYS BRASIL LTDA;84005;84005,0;BUENO EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;3063,1;
9;2341009600;77301;FRANCEFARMA INDUSTRIA DE COSMETICOS LTDA - ME;102834;102834,0;ANA PAULA FERREIRA DE OLIVEIRA;PE;3206,25;
3;2419002673;789603;SOFTYS BRASIL LTDA;136751;20039,0;JA E ID COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;1248,84;
7;2597000277;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;99994;1597,0;G. B. DE OLIVEIRA & CIA LTDA;BA;1940,0;
5;2577000500;32816;DKT DO BRASIL PROD.DE USO PESS (PRUDENCE);132668;93814,0;CELLA E FERNANDES DROGARIAS LTDA;MA;384,48;
1;58064932;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;122783;122783,0;WELTON FELIX MOREIRA ME;CE;644,52;
1;1937006965;47252;HYPERA S.A;90474;77402,0;DROGARIA COMERCIAL JALES LTDA;CE;1951,33;
3;14024215;789603;SOFTYS BRASIL LTDA;86926;86926,0;M L FERNANDES FL 04;CE;1210,8;
9;2555000560;789423;KLEY HERTZ DISTRIBUIDORA LTDA;132472;100794,0;M B RIBEIRO COMERCIO;PE;627,14;
9;2392005403;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;128519;128519,0;PAULO ALDENOR FERRAZ;PE;1584,44;1584,44
9;1907012288;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;136045;136045,0;POUPE FARMA BUENOS LTDA;PE;2126,95;
3;2209001351;790595;SC JOHNSON LTDA;8265;8265,0;FARMACIA DONATO LTDA;CE;1092,81;
9;2546000093;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101911;100769,0;M. P. DA SILVA FARMACIA ME;PE;2481,21;
1;657044118;47252;HYPERA S.A;81217;81217,0;OLIVEIRA E CABRAL LTDA - ME;CE;3142,59;
3;1324008281;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;89640;80467,0;THAIS NOBREGA QUEIROGA FEITOSA;CE;872,6;
1;530088865;47252;HYPERA S.A;118401;85007,0;FARMACIA GOTA MAIS LTDA;CE;1111,25;
1;1756020409;32280;THEODORO F SOBRAL E CIA LTDA;99908;99908,0;FARMACIA FONTENELE LTDA;CE;7234,44;
9;1450022749;789603;SOFTYS BRASIL LTDA;103491;103491,0;R DIOGENES B DE MEDEIROS;PE;210,45;
1;1064024485;31267;MEDQUIMICA IND FARMACEUTICA S.;80434;80434,0;F.UELITON M.VASCONCELOS;CE;3336,25;
9;2647002300;793261;FARMAX DISTRIBUIDORA S.A;128953;128953,0;ELINE CORREIA DINIZ;PE;923,76;
9;2223010340;47252;HYPERA S.A;133112;133112,0;M & R DROGARIA LTDA;PE;535,64;
9;1456016577;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;119804;102068,0;REDE IDEIA FARMA LTDA;PE;640,4;
1;1102110346;31305;LABORATORIO GLOBO LTDA;85295;85295,0;GUEDES COMERCIAL DE MEDICAMENTOS LTDA ME;CE;564,97;
1;58064981;793056;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;91311;91311,0;MARIA SONIA COSTA TORRES;CE;1001,15;
7;1466013950;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;9927;4672,0;FARME BRITO LTDA - EPP;BA;1316,0;
7;4830882152;789603;SOFTYS BRASIL LTDA;8018;8018,0;FARMACIA MULTI LTDA;BA;2208,0;
1;2245006262;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;136587;133581,0;BRENDA DE F EVANGELISTA LTDA;CE;1130,31;
1;1117031993;32816;DKT DO BRASIL PROD.DE USO PESS (PRUDENCE);91145;91145,0;COMERCIAL FARMACEUTICO JARDIM LTDA;CE;931,24;
3;1045005579;30105;ALYNE - CIGEL DISTRIBUIDORA DE COSMETI;134607;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;5922,37;
7;1466014145;796144;BRACELL PAPEIS NORDESTE LTDA;126466;10663,0;ICL FARMACIA LTDA;BA;560,0;
1;6570047062;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;96481;96481,0;FERNANDES FARMA LTDA;CE;938,77;
9;2325002864;789423;KLEY HERTZ DISTRIBUIDORA LTDA;102153;102153,0;JOSINALDO PEREIRA NUNES ME;PE;565,74;
1;1465027880;31267;MEDQUIMICA IND FARMACEUTICA S.;85277;85277,0;NERINEI NEVES RIOS;CE;6384,12;
1;58065081;31267;MEDQUIMICA IND FARMACEUTICA S.;91504;91504,0;FARMACIA MENOR PRECO PARAMBU;CE;490,48;
3;5950014022;789603;SOFTYS BRASIL LTDA;104394;80564,0;COMERCIAL DE MEDICAMENTOS SILVA LTDA;CE;4136,9;
1;1478017419;31267;MEDQUIMICA IND FARMACEUTICA S.;86815;86815,0;F CLERTON MARTINS;CE;985,23;
1;1478017417;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;126129;126129,0;D R F DE CARVALHO LTDA  ME;CE;1364,41;
3;1045005609;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;131157;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;3988,41;
9;2394004156;789603;SOFTYS BRASIL LTDA;103132;103132,0;L C GALINDO;PE;222,51;
1;1937007113;47252;HYPERA S.A;81192;81192,0;COMERCIAL FARMACEUTICA FDK LTDA;CE;670,96;
7;1466014470;796144;BRACELL PAPEIS NORDESTE LTDA;136288;4672,0;FARME BRITO LTDA;BA;1808,0;
1;2250008784;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);123373;123373,0;(TF) DROGAPHARMA SAUDE E VIDA LTDA  ME;CE;850,02;
1;1117032084;47252;HYPERA S.A;87523;97963,0;CENTRAL J L DE MEDICAMENTOS LTDA;CE;854,13;
1;1756020549;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;127833;127833,0;H CUNHA SOBRINHO DROGARIA  ME;CE;901,32;
1;1075053394;30791;LABORATORIO TEUTO BRASILEIRO S/A;97512;97512,0;R M DE LIMA FARMACIA;CE;2041,35;
9;2223010426;793247;NATIVITA INDUSTRIA E COMERCIO LTDA;128541;128541,0;JN LOQUINGEN COMERCIO VEREJISTA DE PRODUTOS FARMACEUTICOS LT;PE;434,12;
1;1756020614;33057;NATULAB LABORATORIO LTDA;134050;134050,0;DROGARIA PARENTE LTDA;CE;1478,24;
1;2250008804;31267;MEDQUIMICA IND FARMACEUTICA S.;137762;91951,0;FARMACIA DO TRABALHADOR POPULAR DE HORIZONTE LTDA;CE;517,74;
4;1890003630;30083;LOLLY BABY PRODUTOS INFANTIS L;97830;96359,0;COMERCIO DE MEDICAMENTOS FENIX LTDA;MA;822,12;
1;610086346;793527;AGAPLASTIC INDUSTRIA E COMERCIO LTDA - AGPMED;80564;80564,0;FARMACIA SOLONOPOLES LTDA;CE;3403,68;
1;131069702;796369;MYRALIS INDUSTRIA FARMACEUTICA LTDA;104017;91357,0;J I ARAUJO MEDICAMENTOS;CE;1007,97;
3;1298033923;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;129053;85007,0;DROGARIA ULTRAPOPULAR PARAIPABA LTDA;CE;866,08;
6;2107014882;790595;SC JOHNSON LTDA;62260;62251,0;M P LEAL -ME;PI;958,32;
3;14024370;789603;SOFTYS BRASIL LTDA;80309;83453,0;FCO RIVAILLDON TELES BRAGA F1;CE;7590,86;
7;1466006999;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;99222;10663,0;ICL FARMACIA LTDA;BA;478,4;
7;1466007657;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;11209;10663,0;ICL FARMACIA LTDA;BA;255,2;
5;609038651;5582;EMS S/A;95748;95748,0;DROGARIA COSTA LTDA;MA;4462,72;
1;520037594;793261;FARMAX DISTRIBUIDORA S.A;98006;98006,0;RS DISTRIBUIDORA LTDA;CE;1727,9;
5;2686000595;31267;MEDQUIMICA IND FARMACEUTICA S.;92885;92885,0;F C BRANDAO;MA;1270,74;
3;1324008214;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;121626;80467,0;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;CE;2408,96;
1;483086942;794468;CELLERA CONSUMO LTDA (ES);128780;89531,0;MARIA DAS DORES PAULINO DA SILVA ME;CE;1494,59;
5;2686000579;47252;HYPERA S.A;131132;131132,0;R&M FARMA LTDA;MA;1188,26;
3;14024058;789603;SOFTYS BRASIL LTDA;136359;81190,0;CONVIVA LEITE VIANA LTDA;CE;867,0;
2;360069350;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;63134;63134,0;MACEDO E CIA LTDA ME;PI;763,05;
2;535049817;792019;TORRENT DO BRASIL LTDA;60798;60798,0;BERGIBALDO BARBOSA BEZERRA ME;PI;1830,07;
3;33017148;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;81261;81261,0;FARM.E DROG.BEBERIBE LTDA;CE;3381,91;
1;1993010586;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;80533;80533,0;MACEDO COMERCIO DE MEDICAMENTOS LTDA;CE;8040,84;
7;1642005681;789603;SOFTYS BRASIL LTDA;226;226,0;HENRIQUE BARROS LESSA ME;BA;53389,32;599,88
1;483087115;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80331;80853,0;JOSEMARIA BEZERRA OLIVEIRA ME;CE;4260,57;
3;2190003340;789603;SOFTYS BRASIL LTDA;123585;96621,0;JOSE WILKER MARTINS DA SILVA  ME;CE;4540,5;
9;2541004807;31267;MEDQUIMICA IND FARMACEUTICA S.;100582;100582,0;P M R COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS LTDA ME;PE;3535,95;
5;525042997;33928;GEOLAB IND FARMACEUTICA S/A;120406;120406,0;R A S MATIAS EIRELI;MA;8241,52;
1;953054183;47252;HYPERA S.A;97656;86285,0;PROVIDA COMERCIO FARMACEUTICO SOCIEDADE UNIPESSOAL LTDA;CE;4314,18;
1;559030751;794468;CELLERA CONSUMO LTDA (ES);92306;92306,0;A J COMERCIAL DE MEDICAMENTOS LTDA ME;CE;1636,23;
1;89095301;47252;HYPERA S.A;99633;99633,0;E&G CARLOS FARMACEUTICOS LTDA. - ME;CE;465,38;
5;2711000091;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;137790;98762,0;DROGARIA MAIS POPULAR LTDA;MA;647,64;
1;131069379;47252;HYPERA S.A;84923;91357,0;F I ARAUJO;CE;1310,94;
3;890013837;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;123338;95807,0;FARMACIA DR NAHIN LTDA;CE;4236,78;
1;953054007;796144;BRACELL PAPEIS NORDESTE LTDA;91089;86285,0;FARMACIA PROVIDA LTDA;CE;9435,28;
9;2541004719;31267;MEDQUIMICA IND FARMACEUTICA S.;102199;100933,0;A J C COMERCIO DE MEDICAMENTOS LTDA - ME;PE;1251,24;
3;325125891;790756;MAM BABY BRASIL LTDA;134421;134421,0;FARMACIA MOREIRA E ARAUJO LTDA;CE;456,21;
5;2019010765;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;92983;92983,0;V DOS S LIMA FONSECA ME;MA;2039,6;
2;360069398;33928;GEOLAB IND FARMACEUTICA S/A;95508;95508,0;N S RODRIGUES SILVA;PI;1592,45;
9;2548000309;789423;KLEY HERTZ DISTRIBUIDORA LTDA;134905;101229,0;CAMELO MEDICAMENTOS LTDA;PE;611,22;
7;2496004803;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;135816;7171,0;C N REIS COMERCIAL LTDA;BA;359,65;
3;1298033284;30105;ALYNE - CIGEL DISTRIBUIDORA DE COSMETI;91368;85007,0;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;CE;426,44;
7;2266004503;31267;MEDQUIMICA IND FARMACEUTICA S.;97833;7399,0;JOSEMIR JACINTO DE MELO ;BA;2829,99;
7;2375008812;789603;SOFTYS BRASIL LTDA;99700;601,0;FARMACIAS DA ECONOMIA LTDA;BA;12569,44;
1;657044079;794468;CELLERA CONSUMO LTDA (ES);118722;118722,0;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;CE;185,61;
7;2714000301;789603;SOFTYS BRASIL LTDA;10817;2173,0;VENTIN COMERCIAL DE MEDICAMENTOS LTDA;BA;815,7;
1;1102110185;794468;CELLERA CONSUMO LTDA (ES);99010;99010,0;ALYSSA A DA S LIMA FARMACIA ME;CE;550,32;
3;1298033168;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;81098;85007,0;DROGARIA ULTRAPOPULAR CANINDE LTDA;CE;2321,57;
6;2118014285;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;104309;97011,0;AMÉRICA MEDICAMENTOS E CORRELATOS LTDA;PI;1278,74;
1;1063031954;792019;TORRENT DO BRASIL LTDA;92072;92072,0;R & B COMERCIAL FARMACEUTICA LTDA ME;CE;342,3;
9;2394004069;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;118968;118968,0;RAFAEL LEONARDO VILELA PORTO;PE;8879,01;
9;1456016478;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;102068;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;13930,98;
7;4830882013;796144;BRACELL PAPEIS NORDESTE LTDA;5763;8018,0;FARMA ROCHA PRODUTOS FARMACEUTICOS LTDA;BA;2112,0;
3;1298033362;30083;LOLLY BABY PRODUTOS INFANTIS L;86946;85007,0;ARIFARMA COMERCIO DE MEDICAMEN LOJA 14;CE;1204,27;
5;1890003558;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;96359;96359,0;COMERCIO DE MEDICAMENTOS FENIX LTDA;MA;2088,86;175,92
7;2718000180;31267;MEDQUIMICA IND FARMACEUTICA S.;10530;8695,0;EVORA II COMERCIO DE PROD FARM LTDA;BA;758,86;
9;2183023980;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;101723;101723,0;FARMACIA G 4 COMERCIO DE PRODUTOS FARMACEUTICOS LT;PE;1028,5;
1;2251007549;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;129337;129337,0;DROGA TREVO LTDA;CE;983,87;
3;1203006848;789603;SOFTYS BRASIL LTDA;137117;91951,0;DROGARIA POPULAR HORIZONTINO LTDA;CE;124,75;
9;1456016396;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;120745;103866,0;A&E FARMACIA LTDA;PE;1249,83;
1;89095515;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;128931;93389,0;COMERCIO VAREJISTA DE MEDICAMENTOS FARMACIA CENTRAL LTDA;CE;1125,95;
9;2341009663;31267;MEDQUIMICA IND FARMACEUTICA S.;100994;100831,0;M N FARMACIA LTDA;PE;5302,97;
7;2652001456;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;131325;4695,0;CAVALCANTE PIRES COMERCIO LTDA;BA;6514,88;
1;1983014997;47252;HYPERA S.A;81174;86926,0;M L FERNANDES MATRIZ 01;CE;11375,51;
1;1465027859;30791;LABORATORIO TEUTO BRASILEIRO S/A;123433;123433,0;MARQUES FARMA LTDA  ME;CE;1448,73;
1;400293314;37273;LEGRAND PHARMA IND FARM LTDA;126620;126620,0;EMSM COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;709,37;
1;657044189;789614;HALEON BRASIL DISTRIBUIDORA LTDA (GSK);92033;92033,0;FARMACIA LIMA & CARNEIRO LTDA ME;CE;1070,15;123,01
1;483087135;789662;SANOFI MEDLEY FARMACEUTICA LTDA;125209;80358,0;NOGUEIRA PINHEIRO PRODUTOS FARMACEUTICOS LTDA ME;CE;3017,35;
1;483087102;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;124108;124108,0;EMILIA ABRANTES GONCALVES  ME;CE;1230,96;
3;132029314;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;136749;20039,0;J E I COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;657,46;
5;2687000726;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;92617;92617,0;R M SANTOS-ME;MA;1338,7;
7;2537001814;30083;LOLLY BABY PRODUTOS INFANTIS L;10809;7057,0;SOUZA MELO COMERCIO DE PRODUTOS FARMACEU;BA;678,11;
9;2550000703;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101362;100588,0;AFODROGAS AFOGADOS DROGARIA LTDA;PE;263,86;
9;1142029134;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;135971;121724,0;N M N COMERCIO VAREJISTA DE COSMETICOS LTDA;PE;145443,76;
1;2250008605;47252;HYPERA S.A;96083;84005,0;BUENO EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;1154,84;
1;131069496;31267;MEDQUIMICA IND FARMACEUTICA S.;124983;91357,0;FARMACIA POPULAR CENTRAL PINDORETAMA LTDA;CE;1769,72;
3;443041647;789603;SOFTYS BRASIL LTDA;90102;84005,0;BUENO EMPEENDIMENTOS FARM. FILIAL 1;CE;1513,5;
1;2250008540;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;82091;82091,0;FARMACIA FARMAMIGA LTDA;CE;382,19;
3;132029258;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;135572;80700,0;DROGARIA OFICIAL LTDA;CE;9641,26;
9;2548000405;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101466;100839,0;J. M. B. & CIA. LTDA;PE;3089,4;
1;1063032012;31267;MEDQUIMICA IND FARMACEUTICA S.;130700;82216,0;FELIX EMPREENDIMENTOS FARMA LTDA;CE;1023,11;
9;2510007988;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;122995;102104,0;LILIANE BARBOSA DE SOUZA FARMACIA ME;PE;4749,73;
1;1117031958;793261;FARMAX DISTRIBUIDORA S.A;136192;136192,0;FARMACIA E DROGARIA SAO LUIS LTDA;CE;1100,04;
5;525043082;47252;HYPERA S.A;125638;125638,0;K R SILVA DROGARIA LTDA;MA;589,58;
9;1907012247;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;122934;100687,0;MARIA DA CONCEICAO DE MELO VARELA FARMACIA;PE;4065,83;
3;132029390;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;136121;96743,0;COMERCIO DE MEDICAMENTOS JOSE WALTER LTDA;CE;9238,44;
9;2557000410;789423;KLEY HERTZ DISTRIBUIDORA LTDA;135923;102295,0;NOVA M RANGEL COMERCIAL LTDA;PE;1538,69;
3;2178005983;790595;SC JOHNSON LTDA;80096;80565,0;FARMACIA MENESCAL LTDA;CE;426,18;
1;1063031943;31267;MEDQUIMICA IND FARMACEUTICA S.;122948;80793,0;FARMACIA E DROGARIA GG LTDA;CE;3476,56;
3;1298033554;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;97501;85007,0;DROGARIA ULTRAPOPULAR PARAIPABA LTDA EPP;CE;293,88;
9;1907012310;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;127649;103330,0;F V COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS LTDA;PE;1090,71;
